transaction_id,transaction_type,account_id,amount,Location,timestamp
45858,Debit,959,5300.95,Kellyport,2025-11-15 10:17:47.162694
45859,Credit,42,9969.98,Hartfort,2025-06-17 10:17:47.162718
45860,Debit,1086,392.46,North Gregoryhaven,2025-10-14 10:17:47.162755
45861,Debit,611,7402.06,Myersberg,2025-06-15 10:17:47.162780
45862,Credit,1912,6932.03,Nathanmouth,2025-10-19 10:17:47.162810
45863,Debit,36,16734.28,Lynchstad,2025-10-02 10:17:47.162832
45864,Credit,1152,2972.33,Lake Misty,2025-06-22 10:17:47.162862
45865,Credit,914,19750.18,South Amanda,2026-02-04 10:17:47.162884
45866,Credit,256,19344.7,Richardborough,2025-08-09 10:17:47.162906
45867,Credit,1469,17166.71,South Thomaschester,2025-08-03 10:17:47.162931
45868,Credit,1833,15389.16,Jodytown,2025-10-08 10:17:47.162956
45869,Credit,614,1199.26,Davidbury,2025-08-24 10:17:47.162981
45870,Debit,1662,13210.12,Port Matthew,2025-07-01 10:17:47.163005
45871,Debit,1475,6469.06,South Emily,2025-11-30 10:17:47.163029
45872,Debit,155,13602.26,North Gary,2025-08-14 10:17:47.163053
45873,Credit,660,13060.61,New Eric,2025-08-26 10:17:47.163077
45874,Debit,1066,2562.6,Rachelview,2026-01-13 10:17:47.163101
45875,Debit,1320,6071.21,Brandistad,2025-09-13 10:17:47.163126
45876,Credit,984,5808.85,New Danielville,2025-12-20 10:17:47.163151
45877,Credit,677,17092.98,Port Nathaniel,2026-05-06 10:17:47.163176
45878,Debit,515,2082.42,Lorettafurt,2025-06-18 10:17:47.163200
45879,Debit,335,17631.24,West Nancy,2026-03-05 10:17:47.163222
45880,Credit,1277,4884.46,New Edwardstad,2025-12-14 10:17:47.163244
45881,Debit,124,13608.15,Port Edwardmouth,2025-06-14 10:17:47.163267
45882,Debit,1264,15330.57,Port Kimberlyland,2026-03-19 10:17:47.163290
45883,Credit,1630,18520.35,Danielport,2025-12-31 10:17:47.163314
45884,Debit,469,19377.68,West Jill,2025-09-08 10:17:47.163336
45885,Debit,69,19184.76,Briannaburgh,2025-08-26 10:17:47.163357
45886,Credit,1369,1339.35,West Justin,2026-02-21 10:17:47.163380
45887,Credit,1530,14987.42,Phyllisfurt,2026-05-14 10:17:47.163401
45888,Credit,788,10983.19,East Sarahborough,2025-08-30 10:17:47.163424
45889,Credit,49,16449.51,Jeffreyton,2026-05-05 10:17:47.163447
45890,Debit,317,6070.37,West Amanda,2026-01-16 10:17:47.163472
45891,Debit,867,5087.11,South Tammyshire,2025-07-01 10:17:47.163495
45892,Debit,1869,6146.39,Jacobshire,2026-04-19 10:17:47.163521
45893,Credit,1274,4530.85,Boonestad,2025-11-23 10:17:47.163546
45894,Credit,842,14241.74,Lake Joshuamouth,2025-12-31 10:17:47.163580
45895,Debit,1182,5479.15,North Carrieshire,2025-06-21 10:17:47.163606
45896,Credit,1061,12448.9,Webbbury,2025-11-13 10:17:47.163631
45897,Debit,38,5717.27,East Melissa,2026-04-21 10:17:47.163664
45898,Debit,1055,8783.43,Lake Jenniferberg,2025-10-31 10:17:47.163689
45899,Credit,409,19554.14,Hannahside,2026-01-08 10:17:47.163715
45900,Credit,226,12321.92,Stephaniehaven,2025-12-26 10:17:47.163740
45901,Credit,1526,1435.73,Lake Jonathan,2026-01-18 10:17:47.163764
45902,Credit,1464,11039.99,West Victor,2026-04-25 10:17:47.163788
45903,Credit,463,14275.17,North Joyceport,2025-12-01 10:17:47.163810
45904,Credit,1493,16270.53,East Sierramouth,2026-03-21 10:17:47.163833
45905,Debit,1469,17094.27,Jordanfurt,2025-10-22 10:17:47.163857
45906,Credit,821,4530.29,Troyton,2026-04-04 10:17:47.163887
45907,Credit,110,3957.4,East Heatherport,2025-07-17 10:17:47.163909
45908,Debit,321,12837.32,Sharonshire,2026-04-15 10:17:47.163932
45909,Debit,999,19683.28,New Amanda,2025-09-17 10:17:47.163954
45910,Debit,150,1323.89,Browningborough,2025-10-12 10:17:47.163976
45911,Debit,1593,11809.21,Millerchester,2026-03-03 10:17:47.164007
45912,Credit,1261,13893.02,Port Christinechester,2026-05-20 10:17:47.164042
45913,Debit,1247,3682.56,North Samuel,2025-12-14 10:17:47.164068
45914,Credit,1072,4048.52,Murphyville,2026-02-14 10:17:47.164092
45915,Debit,1632,13766.38,Kennethfort,2025-07-03 10:17:47.164125
45916,Credit,900,17640.53,Padillaview,2026-02-18 10:17:47.164150
45917,Debit,467,5733.01,Douglasfurt,2025-07-09 10:17:47.164182
45918,Credit,647,14163.54,South Karenhaven,2025-07-09 10:17:47.164215
45919,Credit,82,1439.48,New Cody,2025-11-25 10:17:47.164241
45920,Credit,95,9847.87,Mendozaborough,2026-01-06 10:17:47.164265
45921,Debit,999,19893.5,Douglasland,2026-03-19 10:17:47.164296
45922,Credit,547,7502.72,Lopezton,2025-11-26 10:17:47.164319
45923,Credit,413,16759.37,Shaunberg,2025-08-15 10:17:47.164348
45924,Debit,681,13792.79,Port Kathrynview,2025-10-26 10:17:47.164370
45925,Credit,1180,15436.09,Blakeview,2026-02-18 10:17:47.164395
45926,Credit,1357,17439.07,Jenniferfurt,2025-11-17 10:17:47.164436
45927,Credit,522,7340.0,South Anthonyhaven,2026-05-19 10:17:47.164466
45928,Debit,1393,13245.81,Michaelfort,2026-04-09 10:17:47.164489
45929,Debit,491,8993.45,New Douglas,2025-11-08 10:17:47.164511
45930,Credit,1008,15106.02,Melissaville,2026-01-13 10:17:47.164535
45931,Credit,1198,12617.43,Hahnside,2026-05-20 10:17:47.164560
45932,Credit,118,17286.17,Clarkbury,2025-06-13 10:17:47.164593
45933,Debit,1706,6727.78,Port Alexander,2026-03-19 10:17:47.164625
45934,Debit,1387,8777.37,East Anthony,2025-09-26 10:17:47.164650
45935,Credit,997,16784.5,East Michael,2026-02-09 10:17:47.164674
45936,Credit,1703,8218.79,Perezhaven,2025-07-22 10:17:47.164698
45937,Debit,826,5239.79,Port Johnshire,2026-01-09 10:17:47.164731
45938,Credit,1884,768.89,Erinchester,2025-09-19 10:17:47.164757
45939,Credit,535,8783.3,Chavezborough,2026-02-25 10:17:47.164781
45940,Debit,443,2131.2,Port Joseph,2026-02-25 10:17:47.164811
45941,Credit,270,15938.17,Port Ann,2025-06-08 10:17:47.164833
45942,Debit,224,16981.66,Weaverhaven,2025-09-18 10:17:47.164855
45943,Credit,1237,12394.72,West Nancy,2026-05-30 10:17:47.164889
45944,Debit,793,5524.17,New Brian,2026-01-24 10:17:47.164911
45945,Debit,1599,3527.98,Snyderstad,2026-02-20 10:17:47.164933
45946,Credit,151,15919.4,Andrewberg,2026-02-22 10:17:47.164963
45947,Debit,1399,13241.29,Susanton,2025-11-16 10:17:47.164985
45948,Debit,214,482.07,East Jill,2025-07-13 10:17:47.165007
45949,Debit,649,14616.97,Cruzport,2025-11-05 10:17:47.165030
45950,Debit,28,7481.25,East Dawnstad,2026-05-06 10:17:47.165064
45951,Debit,789,19707.9,New Jacob,2025-10-25 10:17:47.165089
45952,Credit,1300,13473.57,Christinaport,2025-08-20 10:17:47.165114
45953,Credit,1667,2180.09,Lake Christina,2026-02-26 10:17:47.165138
45954,Credit,1640,15912.99,Michaelville,2026-01-27 10:17:47.165162
45955,Credit,1251,5909.15,Danielsmouth,2026-03-07 10:17:47.165187
45956,Debit,608,2505.69,Gutierrezmouth,2026-04-01 10:17:47.165220
45957,Credit,1178,17338.29,East Nathanieltown,2025-11-06 10:17:47.165253
45958,Debit,1488,15160.37,East Rebecca,2025-07-26 10:17:47.165279
45959,Credit,415,3997.61,Hodgechester,2026-05-27 10:17:47.165301
45960,Debit,1581,7908.91,Pamelaport,2026-04-15 10:17:47.165331
45961,Debit,752,4845.03,Colleentown,2026-01-29 10:17:47.165353
45962,Credit,1971,9153.33,Lisaville,2026-03-24 10:17:47.165375
45963,Debit,1266,2262.7,Lake Sarahmouth,2025-09-23 10:17:47.165397
45964,Credit,808,19367.81,Kelleyfurt,2025-12-10 10:17:47.165421
45965,Debit,1597,10153.26,Tammytown,2025-07-20 10:17:47.165454
45966,Credit,1199,331.89,Margaretland,2025-09-15 10:17:47.165478
45967,Debit,1468,11469.86,Lunamouth,2025-10-16 10:17:47.165504
45968,Credit,1239,912.6,Lake Shaun,2026-04-29 10:17:47.165536
45969,Credit,86,18500.79,East Valeriestad,2026-01-04 10:17:47.165561
45970,Debit,1531,7699.48,Nguyenbury,2026-03-30 10:17:47.165587
45971,Credit,388,6206.51,West Joshua,2025-11-01 10:17:47.165619
45972,Debit,653,3420.62,Eriktown,2025-07-07 10:17:47.165643
45973,Debit,728,1736.36,Mollyhaven,2025-08-16 10:17:47.165668
45974,Credit,1062,4627.29,Port Kevintown,2026-05-22 10:17:47.165692
45975,Debit,1247,19917.75,West Jacobberg,2025-09-23 10:17:47.165715
45976,Debit,1129,1663.0,Garciabury,2025-06-22 10:17:47.165738
45977,Debit,1535,10487.57,North Kimberly,2026-01-23 10:17:47.165768
45978,Debit,123,17976.25,Charlesville,2026-01-20 10:17:47.165790
45979,Debit,1451,16131.75,Port Anthony,2026-05-09 10:17:47.165812
45980,Debit,1354,7228.02,Davishaven,2026-02-05 10:17:47.165834
45981,Debit,1272,18459.3,East Cory,2026-05-06 10:17:47.165864
45982,Credit,288,3821.58,East Nicholas,2026-03-08 10:17:47.165886
45983,Credit,1143,6098.23,Cynthiaville,2025-12-06 10:17:47.165908
45984,Debit,1026,2251.06,Mitchellbury,2025-08-17 10:17:47.165931
45985,Credit,532,18844.0,Paulafurt,2025-07-27 10:17:47.165962
45986,Credit,1500,14052.67,Poolechester,2026-01-20 10:17:47.165986
45987,Debit,1657,5328.36,Williamsbury,2026-05-05 10:17:47.166019
45988,Debit,366,5877.31,West Roberthaven,2025-06-18 10:17:47.166052
45989,Credit,953,1429.26,East Carolynton,2025-11-10 10:17:47.166078
45990,Credit,685,14287.39,Port Nancy,2025-11-24 10:17:47.166103
45991,Credit,1840,3763.17,Marymouth,2025-12-17 10:17:47.166127
45992,Credit,1755,5362.65,East Thomas,2025-07-11 10:17:47.166152
45993,Debit,216,892.54,Chungville,2025-10-30 10:17:47.166176
45994,Debit,1801,7725.34,Port Brianna,2026-01-23 10:17:47.166210
45995,Debit,581,8288.82,Johnathanshire,2026-04-19 10:17:47.166234
45996,Credit,698,15695.25,East Gregorymouth,2025-06-13 10:17:47.166259
45997,Debit,156,15799.81,New Rebeccachester,2025-07-02 10:17:47.166284
45998,Credit,627,1695.54,Antoniobury,2025-07-27 10:17:47.166307
45999,Debit,185,4865.15,East Abigail,2026-04-03 10:17:47.166329
46000,Debit,1002,5455.69,South Joshua,2026-03-04 10:17:47.166351
46001,Credit,1711,14845.24,Pamelamouth,2025-12-08 10:17:47.166373
46002,Debit,998,10838.02,Edwardfurt,2025-11-16 10:17:47.166395
46003,Debit,1891,19796.54,New Timothy,2025-08-31 10:17:47.166418
46004,Credit,1806,1861.4,Olsonborough,2026-01-01 10:17:47.166442
46005,Debit,368,13625.8,Rioston,2026-01-25 10:17:47.166474
46006,Credit,1275,8964.42,West Lisa,2026-01-07 10:17:47.166507
46007,Credit,1836,16349.62,Terrellhaven,2025-10-20 10:17:47.166532
46008,Credit,1959,15328.56,New Jennifermouth,2025-11-27 10:17:47.166565
46009,Debit,30,2225.9,Halebury,2025-07-21 10:17:47.166590
46010,Debit,1933,10895.01,Port Emilybury,2026-05-29 10:17:47.166623
46011,Debit,1483,13439.22,West Ryanville,2025-11-22 10:17:47.166649
46012,Credit,386,10039.02,Huntton,2026-03-10 10:17:47.166674
46013,Credit,1821,7736.76,North Kimborough,2026-02-27 10:17:47.166706
46014,Debit,1346,5520.33,Port Willie,2026-01-06 10:17:47.166729
46015,Debit,411,10029.54,East Bonnie,2025-09-06 10:17:47.166751
46016,Debit,1418,8579.31,North Michael,2025-05-31 10:17:47.166773
46017,Credit,1192,19513.49,Russellburgh,2025-07-21 10:17:47.166795
46018,Credit,1653,2680.45,Lake Michaeltown,2026-02-18 10:17:47.166817
46019,Credit,547,9957.26,Davidsonborough,2025-06-27 10:17:47.166840
46020,Debit,612,5328.11,South Adamfurt,2026-03-06 10:17:47.166874
46021,Debit,170,6827.98,South Michaelmouth,2026-03-16 10:17:47.166898
46022,Credit,1550,11355.67,Loganburgh,2026-05-09 10:17:47.166921
46023,Debit,910,13219.34,Richardside,2025-10-25 10:17:47.166943
46024,Debit,93,6039.72,Riggsville,2025-08-07 10:17:47.166965
46025,Debit,436,13274.05,Jeanettemouth,2025-10-09 10:17:47.166997
46026,Debit,858,5567.37,Finleymouth,2025-07-27 10:17:47.167022
46027,Debit,1682,9071.42,West Phillip,2026-04-04 10:17:47.167054
46028,Credit,604,10650.21,Ayalaview,2025-08-28 10:17:47.167079
46029,Debit,204,2798.75,Baileyhaven,2025-06-05 10:17:47.167112
46030,Credit,381,547.17,Angelaburgh,2025-10-22 10:17:47.167144
46031,Credit,1150,3038.26,New Kevinland,2025-12-10 10:17:47.167169
46032,Debit,31,4299.66,Port Michelleberg,2025-07-17 10:17:47.167195
46033,Debit,314,10568.79,Stevehaven,2025-07-28 10:17:47.167220
46034,Credit,392,9504.23,East Jacqueline,2026-01-21 10:17:47.167245
46035,Credit,1089,4396.46,Sheilashire,2026-04-21 10:17:47.167269
46036,Debit,1581,318.99,Dustinview,2025-08-07 10:17:47.167292
46037,Credit,1864,18045.1,North Raven,2026-02-07 10:17:47.167314
46038,Debit,101,12237.47,Mccluremouth,2025-11-16 10:17:47.167336
46039,Debit,430,11210.64,Kathyland,2026-05-22 10:17:47.167366
46040,Debit,1084,4525.38,Andersonfort,2025-09-27 10:17:47.167388
46041,Credit,331,9929.66,Vincentport,2025-12-23 10:17:47.167418
46042,Credit,23,16493.11,Lake Joseph,2025-08-27 10:17:47.167443
46043,Debit,84,12477.53,East Michael,2025-09-30 10:17:47.167467
46044,Credit,99,3060.65,Lopeztown,2025-07-24 10:17:47.167491
46045,Credit,1525,8599.9,Bradyside,2025-09-04 10:17:47.167525
46046,Debit,350,7025.18,Port Russell,2025-08-11 10:17:47.167559
46047,Debit,1623,19104.87,Grayside,2025-08-07 10:17:47.167583
46048,Debit,12,11274.95,Mathisstad,2025-11-20 10:17:47.167616
46049,Debit,1531,13671.26,East Timothy,2025-06-20 10:17:47.167649
46050,Debit,342,17162.78,Anthonyton,2025-08-13 10:17:47.167673
46051,Credit,562,15123.04,Kellystad,2025-10-08 10:17:47.167705
46052,Debit,339,2114.13,West Frederick,2025-12-22 10:17:47.167727
46053,Credit,610,6281.14,South Andreahaven,2026-01-31 10:17:47.167749
46054,Debit,1423,2147.11,Armstrongchester,2025-08-29 10:17:47.167772
46055,Credit,1593,11377.77,Mathewschester,2025-10-11 10:17:47.167802
46056,Credit,647,2023.89,West Sean,2026-05-02 10:17:47.167832
46057,Debit,1282,4857.23,Johnsonville,2025-07-14 10:17:47.167854
46058,Credit,913,4270.0,Jamieberg,2025-12-16 10:17:47.167884
46059,Debit,1568,1028.7,Waltermouth,2025-08-20 10:17:47.167906
46060,Credit,271,18373.82,East David,2025-09-04 10:17:47.167935
46061,Credit,1849,15084.59,Tammyton,2025-09-19 10:17:47.167958
46062,Debit,363,11560.07,Lake Carlafurt,2026-02-09 10:17:47.167983
46063,Debit,782,11591.12,East Randymouth,2026-01-26 10:17:47.168009
46064,Debit,639,1272.1,Silvamouth,2025-09-21 10:17:47.168034
46065,Credit,1462,19198.57,East Clarenceland,2026-01-09 10:17:47.168067
46066,Credit,886,12607.26,Lake Randyton,2025-06-25 10:17:47.168093
46067,Credit,874,1176.13,Phillipfort,2026-04-26 10:17:47.168119
46068,Debit,313,2577.0,Bergberg,2026-02-07 10:17:47.168143
46069,Credit,1325,7119.83,Port Glenn,2026-04-16 10:17:47.168176
46070,Credit,1492,14496.21,Waltermouth,2025-12-10 10:17:47.168199
46071,Debit,534,4338.04,South Billy,2025-11-29 10:17:47.168232
46072,Credit,1011,9765.25,Colleenburgh,2025-11-11 10:17:47.168256
46073,Credit,1692,5291.8,Denniston,2025-06-12 10:17:47.168281
46074,Debit,845,11914.77,Amandabury,2026-04-24 10:17:47.168303
46075,Debit,154,15852.62,North Teresaberg,2026-01-29 10:17:47.168325
46076,Credit,533,18076.86,Santosburgh,2025-06-06 10:17:47.168348
46077,Credit,1655,12435.59,East Jamesmouth,2026-02-10 10:17:47.168378
46078,Debit,1239,12483.69,North Tiffanyburgh,2025-07-11 10:17:47.168406
46079,Credit,1845,10995.01,East Nicholasside,2026-01-28 10:17:47.168429
46080,Debit,1388,11134.38,Port Kyleton,2026-02-10 10:17:47.168454
46081,Credit,1378,17251.57,New Sharon,2025-10-22 10:17:47.168480
46082,Credit,198,15988.88,Garrettshire,2025-12-22 10:17:47.168504
46083,Debit,82,9123.47,Ashleyshire,2026-04-04 10:17:47.168529
46084,Debit,139,3872.97,South Matthewville,2026-01-22 10:17:47.168553
46085,Credit,1817,8897.55,Dwaynemouth,2025-09-28 10:17:47.168579
46086,Credit,1517,19493.21,East Vanessahaven,2026-01-07 10:17:47.168603
46087,Credit,366,9710.71,Lake Suzanne,2026-01-27 10:17:47.168629
46088,Credit,1641,14110.34,West Karenmouth,2026-05-22 10:17:47.168653
46089,Credit,1823,8579.54,Bruceport,2026-01-25 10:17:47.168679
46090,Credit,1473,17043.89,North Jamesberg,2026-04-05 10:17:47.168702
46091,Debit,936,5740.08,Samuelchester,2025-10-20 10:17:47.168726
46092,Credit,635,957.03,North Tracychester,2026-04-24 10:17:47.168748
46093,Credit,449,14777.55,Heatherchester,2025-11-05 10:17:47.168771
46094,Credit,1752,8350.14,Jaymouth,2026-01-23 10:17:47.168793
46095,Credit,654,1403.06,New Julie,2026-04-18 10:17:47.168815
46096,Debit,135,15313.95,New Michael,2025-11-30 10:17:47.168837
46097,Debit,1397,18419.37,East Nicole,2026-04-04 10:17:47.168859
46098,Debit,1339,17644.72,Timothyborough,2025-06-26 10:17:47.168881
46099,Debit,1776,6283.37,East Tiffany,2025-11-12 10:17:47.168903
46100,Debit,1930,10540.86,Barbaratown,2025-07-19 10:17:47.168924
46101,Credit,1784,14826.07,Hursttown,2025-06-01 10:17:47.168947
46102,Credit,656,11528.91,Kellershire,2025-08-22 10:17:47.168979
46103,Debit,1341,540.29,Hayesstad,2025-11-14 10:17:47.169012
46104,Credit,529,4872.73,New Brandon,2026-04-11 10:17:47.169045
46105,Credit,1182,12266.5,Vaughanborough,2026-01-03 10:17:47.169069
46106,Credit,1715,11449.73,Tiffanystad,2026-03-07 10:17:47.169102
46107,Debit,1034,15449.42,New Kelsey,2025-07-13 10:17:47.169126
46108,Debit,1033,17876.45,East Arthurburgh,2026-04-07 10:17:47.169150
46109,Debit,1318,15640.38,New Brian,2026-04-27 10:17:47.169177
46110,Credit,438,13198.19,Wareport,2025-12-25 10:17:47.169201
46111,Credit,5,7635.78,Lake Andrewmouth,2025-07-31 10:17:47.169235
46112,Credit,329,7436.67,New Melanieshire,2026-01-10 10:17:47.169261
46113,Credit,701,8832.63,Silvamouth,2025-10-03 10:17:47.169286
46114,Debit,682,12236.79,New Adamchester,2026-03-28 10:17:47.169315
46115,Credit,41,5891.13,Lake Jennifer,2026-01-18 10:17:47.169339
46116,Debit,1672,313.08,Port Ryan,2026-03-10 10:17:47.169361
46117,Debit,1196,10246.39,New Melissamouth,2025-10-29 10:17:47.169383
46118,Credit,49,18331.04,Port Jaredberg,2025-12-20 10:17:47.169407
46119,Debit,1992,18245.79,Rickyhaven,2026-01-24 10:17:47.169432
46120,Debit,1438,10214.12,Port Micheal,2026-03-04 10:17:47.169457
46121,Credit,1498,12441.77,Chavezstad,2025-10-05 10:17:47.169480
46122,Debit,414,9342.44,Kathleenhaven,2026-04-26 10:17:47.169514
46123,Credit,1988,10788.18,North Suzanne,2025-06-23 10:17:47.169538
46124,Debit,1324,454.68,South Sonia,2026-02-07 10:17:47.169562
46125,Credit,223,8291.29,South Jared,2026-05-04 10:17:47.169586
46126,Credit,1336,833.62,Rogersfort,2025-10-04 10:17:47.169611
46127,Credit,314,16189.47,South Brendan,2026-01-02 10:17:47.169644
46128,Credit,1874,8599.03,Michaelfort,2025-11-05 10:17:47.169668
46129,Debit,357,12941.54,Nicolefort,2025-06-30 10:17:47.169692
46130,Credit,230,19631.7,Bethanyside,2025-07-23 10:17:47.169715
46131,Debit,403,8241.45,Keithfort,2025-07-07 10:17:47.169737
46132,Credit,410,16632.5,Bellhaven,2025-06-30 10:17:47.169759
46133,Debit,1020,7804.22,Shaneborough,2025-11-09 10:17:47.169789
46134,Credit,1777,2813.88,Port Jackson,2025-10-21 10:17:47.169811
46135,Debit,172,4734.12,New Dillon,2025-10-05 10:17:47.169832
46136,Debit,1126,8339.44,Jaredview,2025-08-14 10:17:47.169854
46137,Debit,1801,8770.28,South Mindy,2025-08-02 10:17:47.169877
46138,Credit,1794,9008.92,Lake Carlafurt,2025-11-29 10:17:47.169899
46139,Debit,692,14900.82,North Kristinehaven,2025-12-02 10:17:47.169922
46140,Credit,1467,6940.24,East Angela,2025-10-19 10:17:47.169945
46141,Credit,471,13525.1,Robertborough,2025-12-17 10:17:47.169969
46142,Debit,1439,13170.94,Wolfbury,2026-01-23 10:17:47.169994
46143,Debit,588,3007.53,North Michelleview,2025-11-26 10:17:47.170031
46144,Debit,720,9012.59,Michaelport,2026-05-13 10:17:47.170056
46145,Debit,1930,4003.01,Michaelbury,2026-03-20 10:17:47.170081
46146,Debit,1662,3701.84,Jesseton,2025-11-26 10:17:47.170106
46147,Debit,560,14354.49,Sanchezberg,2025-12-03 10:17:47.170130
46148,Debit,1635,16811.48,Robertschester,2025-08-20 10:17:47.170163
46149,Credit,1627,19968.59,West Nicholas,2026-02-26 10:17:47.170196
46150,Credit,920,10430.05,New Timothyland,2025-07-24 10:17:47.170220
46151,Credit,1149,5243.19,Port Tara,2026-04-29 10:17:47.170246
46152,Debit,46,983.85,North Tashaburgh,2025-07-28 10:17:47.170271
46153,Debit,1672,16886.98,Katherinemouth,2025-07-07 10:17:47.170295
46154,Debit,1884,5418.15,North Lisa,2025-10-28 10:17:47.170317
46155,Credit,441,5784.03,Crossburgh,2025-06-28 10:17:47.170339
46156,Credit,1002,13611.87,Jesseside,2026-04-14 10:17:47.170369
46157,Credit,176,354.41,Port Racheltown,2025-08-12 10:17:47.170391
46158,Credit,1592,4291.47,Lake Carmenton,2026-03-01 10:17:47.170415
46159,Credit,1937,861.11,Lake Kathleenchester,2025-11-10 10:17:47.170441
46160,Debit,476,284.57,Donaldborough,2026-01-09 10:17:47.170466
46161,Debit,645,6922.12,Mitchellfort,2025-11-28 10:17:47.170491
46162,Debit,690,19109.85,Port James,2026-03-04 10:17:47.170528
46163,Debit,18,6403.21,Port Kristi,2025-06-12 10:17:47.170552
46164,Credit,1367,13025.62,Port Melissafort,2025-12-19 10:17:47.170577
46165,Credit,83,4391.36,Tylerland,2026-05-28 10:17:47.170602
46166,Debit,1186,7735.49,Flemingstad,2025-10-31 10:17:47.170627
46167,Credit,1411,17689.96,Hancockfort,2026-01-10 10:17:47.170659
46168,Debit,701,19853.56,Christophermouth,2025-09-18 10:17:47.170692
46169,Debit,1720,7490.17,East Cole,2025-10-31 10:17:47.170714
46170,Debit,442,5682.98,East Allisonshire,2025-11-22 10:17:47.170736
46171,Credit,1049,4531.23,Port Robertamouth,2025-07-07 10:17:47.170759
46172,Debit,1186,15017.21,East Brooke,2026-05-07 10:17:47.170782
46173,Credit,1992,8884.43,Vazquezside,2026-04-20 10:17:47.170808
46174,Credit,1324,1318.53,Elizabethbury,2026-01-10 10:17:47.170838
46175,Debit,1624,18315.36,Nortonshire,2026-01-01 10:17:47.170860
46176,Debit,56,3624.09,Elizabethchester,2026-02-21 10:17:47.170890
46177,Debit,631,13694.54,Wardberg,2025-06-20 10:17:47.170912
46178,Credit,1963,19598.21,Port Jessica,2025-09-05 10:17:47.170942
46179,Credit,507,1396.96,North Christopherstad,2025-11-18 10:17:47.170963
46180,Credit,1475,11926.44,Baileyville,2026-04-27 10:17:47.170988
46181,Credit,399,708.49,Jimshire,2025-12-03 10:17:47.171013
46182,Debit,902,892.33,Port Peter,2025-07-22 10:17:47.171037
46183,Debit,1807,9099.65,Stevenbury,2026-02-15 10:17:47.171061
46184,Credit,1011,10772.06,Osbornbury,2026-04-02 10:17:47.171085
46185,Debit,1819,12264.29,East Edwin,2025-06-09 10:17:47.171118
46186,Credit,754,1136.42,Kevinbury,2025-12-16 10:17:47.171143
46187,Credit,1519,14550.99,South Kennethborough,2025-07-18 10:17:47.171168
46188,Credit,1611,5634.3,Scottmouth,2025-10-29 10:17:47.171193
46189,Debit,1540,9941.4,East Jacquelinetown,2025-07-21 10:17:47.171218
46190,Credit,458,18274.21,Millerfort,2025-06-12 10:17:47.171243
46191,Credit,1138,4905.82,Armstrongside,2025-07-23 10:17:47.171278
46192,Debit,1149,17677.4,West Evan,2026-03-11 10:17:47.171308
46193,Debit,1744,11574.73,Berryside,2026-05-14 10:17:47.171330
46194,Credit,369,906.78,Chapmantown,2026-03-23 10:17:47.171360
46195,Credit,342,11500.49,Joeview,2025-07-10 10:17:47.171390
46196,Debit,705,836.42,Lake Priscillastad,2025-08-23 10:17:47.171412
46197,Credit,1254,8847.54,Walkerchester,2026-04-15 10:17:47.171438
46198,Debit,1990,11029.9,Port Danielle,2026-04-08 10:17:47.171471
46199,Credit,31,9073.59,Dylanville,2025-06-07 10:17:47.171495
46200,Credit,64,11313.69,Lake Lauraberg,2025-07-22 10:17:47.171519
46201,Credit,1872,8914.3,East Angelaville,2025-06-11 10:17:47.171545
46202,Debit,1361,12147.68,Christopherhaven,2026-04-06 10:17:47.171571
46203,Credit,1504,5635.38,North Scott,2025-12-02 10:17:47.171595
46204,Credit,1371,9817.46,Campbellbury,2026-03-22 10:17:47.171619
46205,Debit,1687,17739.54,New Robert,2025-06-03 10:17:47.171652
46206,Debit,132,13524.67,Mathewsbury,2026-02-14 10:17:47.171676
46207,Debit,1062,3104.13,Kathrynborough,2025-10-15 10:17:47.171707
46208,Debit,1950,11699.08,Xavierview,2025-11-20 10:17:47.171730
46209,Debit,1436,879.21,Medinaland,2025-09-25 10:17:47.171751
46210,Debit,1684,18561.29,South Gavintown,2025-10-07 10:17:47.171781
46211,Credit,1605,19061.79,Jameshaven,2025-11-26 10:17:47.171804
46212,Debit,588,13895.83,New Williamchester,2025-06-01 10:17:47.171827
46213,Debit,1330,3692.24,East Jennifer,2025-11-14 10:17:47.171850
46214,Credit,717,3136.62,West Virginiaton,2025-06-12 10:17:47.171872
46215,Credit,254,15298.36,Mariashire,2025-09-04 10:17:47.171895
46216,Credit,1325,19390.64,West Dana,2025-12-03 10:17:47.171917
46217,Credit,1181,5689.51,Harrisfort,2025-06-15 10:17:47.171939
46218,Debit,1782,3621.69,Port Erinberg,2026-02-15 10:17:47.171975
46219,Credit,1084,19646.72,Brownport,2025-06-12 10:17:47.172001
46220,Credit,1193,17838.18,Port Phillip,2025-10-03 10:17:47.172033
46221,Credit,1541,5276.53,Port Benjaminton,2026-05-23 10:17:47.172057
46222,Credit,1847,18159.9,North Sheriburgh,2025-06-15 10:17:47.172084
46223,Debit,560,11001.27,Walterhaven,2026-03-17 10:17:47.172109
46224,Debit,883,17046.61,Christineview,2026-02-07 10:17:47.172142
46225,Credit,1490,13011.32,Sotoshire,2025-09-22 10:17:47.172166
46226,Credit,1222,10728.57,New Sharon,2025-08-11 10:17:47.172199
46227,Credit,267,10269.07,Wernerport,2025-12-26 10:17:47.172223
46228,Credit,1356,7858.4,West Jason,2026-02-19 10:17:47.172256
46229,Credit,392,1831.93,Portershire,2026-05-28 10:17:47.172280
46230,Debit,312,311.86,South Reginaldmouth,2026-03-31 10:17:47.172311
